source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
,0,usagi,Septic shock,196236,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Dissection of aorta, abdominal",4256889,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Encounter for fitting and adjustment of other specified devices,4274115,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Febrile nonhemolytic transfusion reaction,4218193,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation",4296611,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Type 2 diabetes mellitus with diabetic cataract,201826,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Alcohol induced acute pancreatitis without necrosis or infection,4340493,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Osteoarthrosis, unspecified whether generalized or localized, lower leg",75617,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Irritable bowel syndrome,75576,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other specified forms of hearing loss,36566583,ICDO3,1970-01-01,2099-12-31,
,0,usagi,Other streptococcal sepsis,40489908,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Bariatric surgery status,4175963,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Hepatopulmonary syndrome,4159144,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other adrenal hypofunction,4035127,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Diarrhea, unspecified",196523,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Adverse effect of drugs affecting uric acid metabolism, initial encounter",4320832,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Alcoholic hepatitis with ascites,4340383,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Hypertensive heart disease with heart failure,314378,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Encounter for attention to other artificial openings of digestive tract,4309188,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Hypertrophy (benign) of prostate without urinary obstruction and other lower urinary tract symptom (LUTS),45770925,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other drugs and medicinal substances causing adverse effects in therapeutic use,4320832,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",440244,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Body mass index (BMI) 30.0-30.9, adult",605056,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Obstructive sleep apnea (adult) (pediatric),42872389,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic myeloproliferative disease,4304484,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Fall on stairs or ladders in water transport injuring unspecified person,4202524,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Old myocardial infarction,314666,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of urinary calculi,4319447,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of malignant neoplasm of prostate,200962,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Coagulation defect, unspecified",4095458,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Body mass index (BMI) 37.0-37.9, adult",605056,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Candidiasis of other urogenital sites,80951,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Localized skin eruption due to drugs and medicaments taken internally,4066819,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other disorders of phosphorus metabolism,435788,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Allergic rhinitis, cause unspecified",257007,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic diastolic heart failure,40479576,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Chronic kidney disease, stage 4 (severe)",443612,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Schizoaffective disorder, unspecified",4286201,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Occlusion and stenosis of right carotid artery,43020497,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other closed fractures of distal end of radius (alone),437116,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other drug-induced pancytopenia,42536534,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified disease of pericardium,4175039,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Alcohol-induced chronic pancreatitis,4340964,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Disease of pericardium, unspecified",4175039,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of Hodgkin lymphoma,42538850,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Cerebral infarction due to embolism of unspecified cerebral artery,4108356,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Chronic kidney disease, Stage III (moderate)",3177485,Nebraska Lexicon,1970-01-01,2099-12-31,
,0,usagi,"Thrombosis due to vascular prosthetic devices, implants and grafts, initial encounter",4120280,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified deficiency anemia,434622,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Intermediate coronary syndrome,315296,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Presence of prosthetic heart valve,437461,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic diastolic (congestive) heart failure,40479576,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Malignant neoplasm of other sites of rectum, rectosigmoid junction, and anus",4095430,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Asymptomatic human immunodeficiency virus [HIV] infection status,4241530,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Ataxia following other cerebrovascular disease,42535411,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unsteadiness on feet,4092743,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Myalgia and myositis, unspecified",4121934,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Body mass index (BMI) 36.0-36.9, adult",605056,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Aortocoronary bypass status,42537729,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified viral hepatitis C with hepatic coma,763021,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Automatic implantable cardiac defibrillator in situ,3174501,Nebraska Lexicon,1970-01-01,2099-12-31,
,0,usagi,Hypovolemia,37311319,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Osteoarthrosis, localized, not specified whether primary or secondary, lower leg",80802,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Alcohol abuse, continuous",435534,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Heart valve replaced by transplant,42538119,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Bipolar disorder, unspecified",436665,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Prolapse of vaginal vault after hysterectomy,195599,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Microscopic hematuria,78472,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Surgical instruments, materials and cardiovascular devices (including sutures) associated with adverse incidents",43021283,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Hemiplegia, unspecified affecting right dominant side",42535482,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Diplopia,373474,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Acute bronchitis due to other specified organisms,4112677,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Constipation, unspecified",75860,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of anal canal,436348,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic systolic heart failure,40479192,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Other dependence on machines, supplemental oxygen",42873170,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Facial weakness following cerebral infarction,434657,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other dysphagia,31317,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Peripheral vascular angioplasty status with implants and grafts,4031381,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Osteoarthritis of knee, unspecified",4079750,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Syndrome of inappropriate secretion of antidiuretic hormone,4207539,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Person on outside of car injured in collision with two- or three-wheeled motor vehicle in nontraffic accident,4072665,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Decreased white blood cell count, unspecified",4013538,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Cellulitis of left upper limb,759860,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other opiates and related narcotics causing adverse effects in therapeutic use,440930,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Abdominal pain, unspecified site",4128083,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Adult hypertrophic pyloric stenosis,4144112,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other sequelae of cerebral infarction,4112026,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Acquired absence of right foot,762256,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other musculoskeletal symptoms referable to limbs,137379,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Person on outside of car injured in collision with other nonmotor vehicle in nontraffic accident,4072665,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Renal sclerosis, unspecified",4140207,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Vaginal enterocele, congenital or acquired",443416,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",436651,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other urogenital candidiasis,4080452,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Alcohol dependence, in remission",435243,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic hepatitis C with hepatic coma,763021,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Anemia in neoplastic disease,441258,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Noncompliance with renal dialysis,438624,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Prurigo nodularis,4272156,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other late effects of cerebrovascular disease,434056,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system, initial encounter",4308394,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Attention deficit disorder with hyperactivity,4149353,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Occlusion and stenosis of left carotid artery,43020496,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of peptic ulcer disease,4027663,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Manic episode, unspecified",439273,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Insomnia, unspecified",436962,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of descended left testis,35610170,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Heartburn,23325,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified psychosis,436073,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Other and unspecified alcohol dependence, in remission",4103418,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Secondary malignant neoplasm of other digestive organs,608735,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,4082582,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of other lymphatic and hematopoietic neoplasms,4147164,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Lack of coordination,441417,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Renal dialysis status,4335996,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other specified retention of urine,192450,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Dissociative and conversion disorder, unspecified",4049367,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Encounter for attention to colostomy,4085655,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Blood in stool,443530,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Other diseases of bronchus, not elsewhere classified",4196476,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other acquired absence of organ,42537748,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Adhesive capsulitis of shoulder,77644,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of other malignant neoplasm of skin,4155297,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other anaphylactic reaction,441202,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other dysphagia,31317,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Anemia in chronic kidney disease,45768812,SNOMED,1970-01-01,2099-12-31,
,0,usagi,History of fall,4070297,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Obstructive sleep apnea (adult)(pediatric),42872389,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Secondary malignant neoplasm of retroperitoneum and peritoneum,196925,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Adverse effect of loop [high-ceiling] diuretics, initial encounter",4320824,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of hodgkin's disease,4038835,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of malignant neoplasm of cervix uteri,198984,SNOMED,1970-01-01,2099-12-31,
,0,usagi,End stage renal disease,45768813,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified acute appendicitis,4310400,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of unspecified part of unspecified bronchus or lung,35610239,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Congenital hydronephrosis,4037874,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Candidal stomatitis,4147134,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Fibromyalgia,40405599,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Calculus of bile duct without mention of cholecystitis, without mention of obstruction",442750,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Multiple involvement of mitral and aortic valves,320416,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified intestinal obstruction,193518,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Essential and other specified forms of tremor,36539911,ICDO3,1970-01-01,2099-12-31,
,0,usagi,Splenomegaly,200527,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",4320832,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Family history of malignant neoplasm of trachea, bronchus and lung",35610239,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Low back pain,194133,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Anxiety state, unspecified",4113821,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Schizoaffective disorder, unspecified",4286201,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Personal history of noncompliance with medical treatment, presenting hazards to health",4155473,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other lymphedema,435839,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Morbid (severe) obesity due to excess calories,4217557,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Tubulo-interstitial nephritis, not specified as acute or chronic",4102631,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other psychotic disorder not due to a substance or known physiological condition,435521,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Malignant neoplasm of tongue, unspecified",436919,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,440940,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other nonspecific abnormal finding of lung field,4168694,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Embolism and thrombosis of other specified artery,4112165,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Bipolar disorder, unspecified",436665,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Esophageal obstruction,4224926,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Bipolar I disorder, most recent episode (or current) mixed, unspecified",443906,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Acquired absence of other specified parts of digestive tract,605333,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Headache,378253,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other encephalopathy,372887,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Family history of malignant neoplasm of other genital organs,197507,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Hypovolemia,37311319,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Periapical abscess without sinus,133803,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Bradycardia, unspecified",4169095,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Disruption of external operation (surgical) wound, not elsewhere classified, initial encounter",136580,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of left main bronchus,601154,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other secondary neuroendocrine tumors,434300,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Postmenopausal atrophic vaginitis,201078,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Cystic kidney disease, unspecified",42597049,SNOMED Veterinary,1970-01-01,2099-12-31,
,0,usagi,"Anorexia nervosa, restricting type",4300305,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Primary osteoarthritis, unspecified shoulder",4035439,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Accidental puncture or laceration during a procedure, not elsewhere classified",4054926,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Dependence on supplemental oxygen,42873170,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Compression of vein,317003,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of pneumonia (recurrent),44782989,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Closed fracture of phalanx or phalanges of hand, unspecified",434502,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other specified hypothyroidism,140673,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Diabetes with hyperosmolarity, type II or unspecified type, uncontrolled",443592,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Dysphagia, oropharyngeal phase",440530,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Sciatica, unspecified side",72404,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Encounter for palliative care,4113487,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Ulceration of vulva, unspecified",253815,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Major depressive disorder, single episode, severe with psychotic features",438406,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Accidental cut, puncture, perforation or hemorrhage during surgical operation",439218,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Sleep terrors [night terrors],4232324,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Laparoscopic surgical procedure converted to open procedure,434547,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Dysphagia, unspecified",31317,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant pleural effusion,254061,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Inhalation and ingestion of other object causing obstruction of respiratory tract or suffocation,4286507,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Cannabis dependence, uncomplicated",440387,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Malignant neoplasm of tongue, unspecified",436919,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Tumor lysis syndrome,4079687,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Fracture, cause unspecified",72404,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Candidiasis, unspecified",433968,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Catatonic type schizophrenia, unspecified",433996,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Chronic lymphocytic leukemia of B-cell type in remission,4173974,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of malignant neoplasm of other gastrointestinal tract,443568,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Postoperative shock, other",200618,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Cyst and pseudocyst of pancreas,192360,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Disorientation, unspecified",4268911,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of right main bronchus,601155,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other nonspecific findings on examination of urine,4168689,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Foreign body in larynx,24230,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Body Mass Index 33.0-33.9, adult",605056,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Food in respiratory tract, part unspecified causing asphyxiation, initial encounter",4150453,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Chronic kidney disease, unspecified",46271022,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Poisoning by insulin and oral hypoglycemic [antidiabetic] drugs, accidental (unintentional), initial encounter",4161482,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Poisoning by insulins and antidiabetic agents,439233,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,192568,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other alteration of consciousness,376961,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Other complications due to other vascular device, implant, and graft",4008710,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Gout, unspecified",72404,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Post-traumatic stress disorder, unspecified",436676,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter",4320832,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of malignant neoplasm of other parts of uterus,197230,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,36717032,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of body of pancreas,4092072,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Other anomalies of cervix, vagina, and external female genitalia",4002491,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Schizoaffective disorder, chronic with acute exacerbation",435236,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified place or not applicable,4288682,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Dysphonia,40326053,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Long QT syndrome,314664,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Impaired fasting glucose,4308509,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other specified intestinal obstruction,193518,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus",4095430,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other specified disorders of peritoneum,36534677,ICDO3,1970-01-01,2099-12-31,
,0,usagi,"Sacrococcygeal disorders, not elsewhere classified",4083497,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Hypothermia not associated with low environmental temperature,43531611,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Headache,378253,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Chronic or unspecified duodenal ulcer with hemorrhage, without mention of obstruction",436148,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Resistance to other specified antimicrobial drug,37398744,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other chest pain,77670,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Other malignant neuroendocrine tumors,37018875,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Varices of other sites,44784159,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Esophagitis, unspecified",30753,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Acute venous embolism and thrombosis of upper extremity, unspecified",44782421,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Early satiety,4148300,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Accidental poisoning by hormones and synthetic substitutes,439986,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Unspecified convulsions,377091,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Accidental cut, puncture, perforation or hemorrhage during other specified medical care",439218,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Saddle embolus of pulmonary artery with acute cor pulmonale,35615055,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Stricture of artery,317305,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Acute and chronic respiratory failure with hypoxia,37016114,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Nontoxic uninodular goiter,140976,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Personal history, urinary (tract) infection",81902,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Electrolyte and fluid disorders not elsewhere classified,4035139,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Borderline personality disorder,434626,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Personal history of malignant neoplasm of testis,433716,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Ventral, unspecified, hernia without mention of obstruction or gangrene",4185786,SNOMED,1970-01-01,2099-12-31,
,0,usagi,"Malignant neoplasm of liver, secondary",198700,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Acute kidney failure with tubular necrosis,37395516,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Influenza with pneumonia,439857,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Generalized hyperhidrosis,4168217,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Malignant neoplasm of intrahepatic bile ducts,4312024,SNOMED,1970-01-01,2099-12-31,
,0,usagi,Atrial flutter,314665,SNOMED,1970-01-01,2099-12-31,
