source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
52004,0,usagi,UTX1,21492664,LOINC,1970-01-01,2099-12-31,
51386,0,usagi,Bands,3034248,LOINC,1970-01-01,2099-12-31,
51176,0,usagi,"CD3 Cells, Percent",36032412,LOINC,1970-01-01,2099-12-31,
51305,0,usagi,CD117,3029974,LOINC,1970-01-01,2099-12-31,
52069,0,usagi,Absolute Basophil Count,3046885,LOINC,1970-01-01,2099-12-31,
52008,0,usagi,UTX5,3004941,LOINC,1970-01-01,2099-12-31,
50924,0,usagi,Ferritin,3051365,LOINC,1970-01-01,2099-12-31,
51178,0,usagi,CD34,36032071,LOINC,1970-01-01,2099-12-31,
51181,0,usagi,CD4/CD8 Ratio,1761649,LOINC,1970-01-01,2099-12-31,
51431,0,usagi,Monos,46235904,LOINC,1970-01-01,2099-12-31,
51338,0,usagi,Immunophenotyping,1176291,LOINC,1970-01-01,2099-12-31,
51427,0,usagi,Lymphocytes,46235445,LOINC,1970-01-01,2099-12-31,
51254,0,usagi,Monocytes,3011429,LOINC,1970-01-01,2099-12-31,
52005,0,usagi,UTX2,3049887,LOINC,1970-01-01,2099-12-31,
50952,0,usagi,Iron,3046435,LOINC,1970-01-01,2099-12-31,
51310,0,usagi,CD15,3029297,LOINC,1970-01-01,2099-12-31,
51325,0,usagi,CD45,3045097,LOINC,1970-01-01,2099-12-31,
51489,0,usagi,NonSquamous Epithelial Cell,42868605,LOINC,1970-01-01,2099-12-31,
51307,0,usagi,CD13,3030239,LOINC,1970-01-01,2099-12-31,
51300,0,usagi,WBC Count,3008199,LOINC,1970-01-01,2099-12-31,
51400,0,usagi,CD20,3029955,LOINC,1970-01-01,2099-12-31,
51321,0,usagi,CD34,36032071,LOINC,1970-01-01,2099-12-31,
51613,0,usagi,eAG,3036639,LOINC,1970-01-01,2099-12-31,
51436,0,usagi,Polys,46235442,LOINC,1970-01-01,2099-12-31,
51131,0,usagi,Absolute CD4 Count,3037555,LOINC,1970-01-01,2099-12-31,
50811,0,usagi,Hemoglobin,3005872,LOINC,1970-01-01,2099-12-31,
52075,0,usagi,Absolute Neutrophil Count,43054976,LOINC,1970-01-01,2099-12-31,
50986,0,usagi,tacroFK,3001949,LOINC,1970-01-01,2099-12-31,
51980,0,usagi,Fentanyl,3001836,LOINC,1970-01-01,2099-12-31,
51200,0,usagi,Eosinophils,3018705,LOINC,1970-01-01,2099-12-31,
50852,0,usagi,% Hemoglobin A1c,3034639,LOINC,1970-01-01,2099-12-31,
52020,0,usagi,UTX10,21492664,LOINC,1970-01-01,2099-12-31,
51736,0,usagi,STX5,3033217,LOINC,1970-01-01,2099-12-31,
51428,0,usagi,Macrophage,40766278,LOINC,1970-01-01,2099-12-31,
51098,0,usagi,"Prot. Electrophoresis, Urine",3044927,LOINC,1970-01-01,2099-12-31,
51434,0,usagi,Other Cell,3039404,LOINC,1970-01-01,2099-12-31,
50949,0,usagi,Immunoglobulin A,3045091,LOINC,1970-01-01,2099-12-31,
51651,0,usagi,Hepatitis C Viral Load,751304,OMOP Extension,1970-01-01,2099-12-31,
52369,0,usagi,"Total Nucleated Cells, Other",1988274,LOINC,1970-01-01,2099-12-31,
51266,0,usagi,Platelet Smear,3033641,LOINC,1970-01-01,2099-12-31,
51256,0,usagi,Neutrophils,46235907,LOINC,1970-01-01,2099-12-31,
50910,0,usagi,Creatine Kinase (CK),3015620,LOINC,1970-01-01,2099-12-31,
51772,0,usagi,PAN3,3035251,LOINC,1970-01-01,2099-12-31,
50951,0,usagi,Immunoglobulin M,3045091,LOINC,1970-01-01,2099-12-31,
51422,0,usagi,"Hematocrit, Other Fluid",3008108,LOINC,1970-01-01,2099-12-31,
51251,0,usagi,Metamyelocytes,3039014,LOINC,1970-01-01,2099-12-31,
51086,0,usagi,"Immunofixation, Urine",3017704,LOINC,1970-01-01,2099-12-31,
50806,0,usagi,"Chloride, Whole Blood",3014619,LOINC,1970-01-01,2099-12-31,
51244,0,usagi,Lymphocytes,46235445,LOINC,1970-01-01,2099-12-31,
51989,0,usagi,Oxycodone,3004904,LOINC,1970-01-01,2099-12-31,
51144,0,usagi,Bands,3034248,LOINC,1970-01-01,2099-12-31,
51051,0,usagi,"Cholesterol, Pleural",42868740,LOINC,1970-01-01,2099-12-31,
51198,0,usagi,Envelope Cells,3002205,LOINC,1970-01-01,2099-12-31,
51035,0,usagi,"LD, Body Fluid",3018672,LOINC,1970-01-01,2099-12-31,
50950,0,usagi,Immunoglobulin G,3045091,LOINC,1970-01-01,2099-12-31,
51025,0,usagi,"Albumin, Body Fluid",3046055,LOINC,1970-01-01,2099-12-31,
51143,0,usagi,Atypical Lymphocytes,3045589,LOINC,1970-01-01,2099-12-31,
50810,0,usagi,"Hematocrit, Calculated",1617103,LOINC,1970-01-01,2099-12-31,
50933,0,usagi,Green Top Hold (plasma),3011759,LOINC,1970-01-01,2099-12-31,
50876,0,usagi,Anti-Smooth Muscle Antibody,3005932,LOINC,1970-01-01,2099-12-31,
50899,0,usagi,Carbamazepine,3027259,LOINC,1970-01-01,2099-12-31,
51034,0,usagi,"Glucose, Body Fluid",3018672,LOINC,1970-01-01,2099-12-31,
50997,0,usagi,Tobramycin,3022326,LOINC,1970-01-01,2099-12-31,
51056,0,usagi,"Miscellaneous, Pleural",3045788,LOINC,1970-01-01,2099-12-31,
51217,0,usagi,Glyco A,42527819,LOINC,1970-01-01,2099-12-31,
50974,0,usagi,Prostate Specific Antigen,3039443,LOINC,1970-01-01,2099-12-31,
51267,0,usagi,Poikilocytosis,3039293,LOINC,1970-01-01,2099-12-31,
51164,0,usagi,CD19,3029662,LOINC,1970-01-01,2099-12-31,
50979,0,usagi,Red Top Hold,3965522,LOINC,1970-01-01,2099-12-31,
50871,0,usagi,Anti-Mitochondrial Antibody,3018517,LOINC,1970-01-01,2099-12-31,
51150,0,usagi,Blood Parasite Smear,3006165,LOINC,1970-01-01,2099-12-31,
51158,0,usagi,CD14,3045694,LOINC,1970-01-01,2099-12-31,
51026,0,usagi,"Amylase, Body Fluid",3043024,LOINC,1970-01-01,2099-12-31,
51192,0,usagi,CD7,3035186,LOINC,1970-01-01,2099-12-31,
51043,0,usagi,"Total Protein, Body Fluid",3045755,LOINC,1970-01-01,2099-12-31,
51424,0,usagi,Immunophenotyping,1176291,LOINC,1970-01-01,2099-12-31,
51003,0,usagi,Troponin T,3052931,LOINC,1970-01-01,2099-12-31,
51252,0,usagi,Microcytes,3025639,LOINC,1970-01-01,2099-12-31,
51167,0,usagi,CD2,3029933,LOINC,1970-01-01,2099-12-31,
50955,0,usagi,Light Green Top Hold,3965500,LOINC,1970-01-01,2099-12-31,
50937,0,usagi,Hepatitis A Virus Antibody,3040257,LOINC,1970-01-01,2099-12-31,
51239,0,usagi,Lambda,3016822,LOINC,1970-01-01,2099-12-31,
51216,0,usagi,Fragmented Cells,3037855,LOINC,1970-01-01,2099-12-31,
51159,0,usagi,CD15,3029297,LOINC,1970-01-01,2099-12-31,
51155,0,usagi,CD11c,3046866,LOINC,1970-01-01,2099-12-31,
51219,0,usagi,H/O Smear,3003905,LOINC,1970-01-01,2099-12-31,
51177,0,usagi,CD33,3030749,LOINC,1970-01-01,2099-12-31,
51505,0,usagi,Uric Acid Crystals,3052063,LOINC,1970-01-01,2099-12-31,
51233,0,usagi,Hypochromia,3034824,LOINC,1970-01-01,2099-12-31,
51972,0,usagi,Chlamydia trachomatis,1988771,LOINC,1970-01-01,2099-12-31,
51191,0,usagi,CD64,3030234,LOINC,1970-01-01,2099-12-31,
51184,0,usagi,CD5,3035527,LOINC,1970-01-01,2099-12-31,
51112,0,usagi,Basophils,46235902,LOINC,1970-01-01,2099-12-31,
52018,0,usagi,PAN1,3965002,LOINC,1970-01-01,2099-12-31,
50825,0,usagi,Temperature,3046698,LOINC,1970-01-01,2099-12-31,
51246,0,usagi,Macrocytes,3005707,LOINC,1970-01-01,2099-12-31,
51341,0,usagi,Lambda,3016822,LOINC,1970-01-01,2099-12-31,
51328,0,usagi,CD56,3010939,LOINC,1970-01-01,2099-12-31,
50911,0,usagi,"Creatine Kinase, MB Isoenzyme",3017761,LOINC,1970-01-01,2099-12-31,
51324,0,usagi,CD41,3029369,LOINC,1970-01-01,2099-12-31,
51313,0,usagi,CD19,3029662,LOINC,1970-01-01,2099-12-31,
51337,0,usagi,HLA-DR,3028765,LOINC,1970-01-01,2099-12-31,
50819,0,usagi,PEEP,3966232,LOINC,1970-01-01,2099-12-31,
51006,0,usagi,Urea Nitrogen,3011965,LOINC,1970-01-01,2099-12-31,
50801,0,usagi,Alveolar-arterial Gradient,3045360,LOINC,1970-01-01,2099-12-31,
51314,0,usagi,CD2,3029933,LOINC,1970-01-01,2099-12-31,
51306,0,usagi,CD11c,3046866,LOINC,1970-01-01,2099-12-31,
51137,0,usagi,Anisocytosis,3038691,LOINC,1970-01-01,2099-12-31,
51087,0,usagi,Length of Urine Collection,3016750,LOINC,1970-01-01,2099-12-31,
52427,0,usagi,UCU2,3018033,LOINC,1970-01-01,2099-12-31,
51986,0,usagi,Neisseria gonorrhoeae,3013081,LOINC,1970-01-01,2099-12-31,
50893,0,usagi,"Calcium, Total",3017808,LOINC,1970-01-01,2099-12-31,
50815,0,usagi,O2 Flow,3010251,LOINC,1970-01-01,2099-12-31,
51082,0,usagi,"Creatinine, Urine",40770912,LOINC,1970-01-01,2099-12-31,
50908,0,usagi,CK-MB Index,21492430,LOINC,1970-01-01,2099-12-31,
51268,0,usagi,Polychromasia,3011987,LOINC,1970-01-01,2099-12-31,
50816,0,usagi,Oxygen,3044904,LOINC,1970-01-01,2099-12-31,
53153,0,usagi,HIV Screen,3027766,LOINC,1970-01-01,2099-12-31,
51512,0,usagi,Urine Mucous,36304079,LOINC,1970-01-01,2099-12-31,
50917,0,usagi,Digoxin,3005999,LOINC,1970-01-01,2099-12-31,
50861,0,usagi,Alanine Aminotransferase (ALT),3046412,LOINC,1970-01-01,2099-12-31,
50983,0,usagi,Sodium,36031761,LOINC,1970-01-01,2099-12-31,
51369,0,usagi,"Hematocrit, Joint Fluid",3008108,LOINC,1970-01-01,2099-12-31,
50803,0,usagi,"Calculated Bicarbonate, Whole Blood",3031147,LOINC,1970-01-01,2099-12-31,
51735,0,usagi,STX4,3033217,LOINC,1970-01-01,2099-12-31,
51214,0,usagi,"Fibrinogen, Functional",3026131,LOINC,1970-01-01,2099-12-31,
51498,0,usagi,Specific Gravity,3046619,LOINC,1970-01-01,2099-12-31,
50887,0,usagi,Blue Top Hold,3040148,LOINC,1970-01-01,2099-12-31,
51464,0,usagi,Bilirubin,46236152,LOINC,1970-01-01,2099-12-31,
51007,0,usagi,Uric Acid,3049233,LOINC,1970-01-01,2099-12-31,
50828,0,usagi,Ventilator,3004534,LOINC,1970-01-01,2099-12-31,
52419,0,usagi,Voided Specimen,40761009,LOINC,1970-01-01,2099-12-31,
52036,0,usagi,Voided Specimen,40761009,LOINC,1970-01-01,2099-12-31,
51476,0,usagi,Epithelial Cells,36303790,LOINC,1970-01-01,2099-12-31,
51247,0,usagi,MacroOvalocytes,3010950,LOINC,1970-01-01,2099-12-31,
51257,0,usagi,Nucleated Red Cells,1988209,LOINC,1970-01-01,2099-12-31,
51506,0,usagi,Urine Appearance,3007876,LOINC,1970-01-01,2099-12-31,
50826,0,usagi,Tidal Volume,3004654,LOINC,1970-01-01,2099-12-31,
51148,0,usagi,Blasts,3009992,LOINC,1970-01-01,2099-12-31,
50920,0,usagi,Estimated GFR (MDRD equation),46236952,LOINC,1970-01-01,2099-12-31,
52026,0,usagi,Estimated GFR (MDRD equation),46236952,LOINC,1970-01-01,2099-12-31,
51260,0,usagi,Ovalocytes,3027920,LOINC,1970-01-01,2099-12-31,
50872,0,usagi,Anti-Neutrophil Cytoplasmic Antibody,3026712,LOINC,1970-01-01,2099-12-31,
51515,0,usagi,Waxy Casts,3030603,LOINC,1970-01-01,2099-12-31,
50862,0,usagi,Albumin,3029937,LOINC,1970-01-01,2099-12-31,
50946,0,usagi,Human Chorionic Gonadotropin,3046743,LOINC,1970-01-01,2099-12-31,
50827,0,usagi,Ventilation Rate,3015183,LOINC,1970-01-01,2099-12-31,
51484,0,usagi,Ketone,3035350,LOINC,1970-01-01,2099-12-31,
51296,0,usagi,Teardrop Cells,3000456,LOINC,1970-01-01,2099-12-31,
51678,0,usagi,L,0,None,1970-01-01,2099-12-31,
51508,0,usagi,Urine Color,3027162,LOINC,1970-01-01,2099-12-31,
52024,0,usagi,"Creatinine, Whole Blood",40762887,LOINC,1970-01-01,2099-12-31,
51763,0,usagi,EE2,3048245,LOINC,1970-01-01,2099-12-31,
51103,0,usagi,Uhold,738875,OMOP Extension,1970-01-01,2099-12-31,
51138,0,usagi,Anticardiolipin Antibody IgG,3020259,LOINC,1970-01-01,2099-12-31,
51052,0,usagi,"Creatinine, Pleural",42868736,LOINC,1970-01-01,2099-12-31,
52135,0,usagi,Immature Granulocytes,3039804,LOINC,1970-01-01,2099-12-31,
51139,0,usagi,Anticardiolipin Antibody IgM,40758894,LOINC,1970-01-01,2099-12-31,
50971,0,usagi,Potassium,3021716,LOINC,1970-01-01,2099-12-31,
51487,0,usagi,Nitrite,3042812,LOINC,1970-01-01,2099-12-31,
51297,0,usagi,Thrombin,3036489,LOINC,1970-01-01,2099-12-31,
52023,0,usagi,Assist/Control,36032208,LOINC,1970-01-01,2099-12-31,
50866,0,usagi,Ammonia,3012557,LOINC,1970-01-01,2099-12-31,
50967,0,usagi,Phenytoin,3028094,LOINC,1970-01-01,2099-12-31,
50892,0,usagi,CA-125,3038593,LOINC,1970-01-01,2099-12-31,
50889,0,usagi,C-Reactive Protein,3028766,LOINC,1970-01-01,2099-12-31,
51383,0,usagi,"RBC, Joint Fluid",3025274,LOINC,1970-01-01,2099-12-31,
50868,0,usagi,Anion Gap,3039000,LOINC,1970-01-01,2099-12-31,
52312,0,usagi,"Total Nucleated Cells, Joint",3004206,LOINC,1970-01-01,2099-12-31,
50840,0,usagi,"Cholesterol, Ascites",3009160,LOINC,1970-01-01,2099-12-31,
50831,0,usagi,pH,40760082,LOINC,1970-01-01,2099-12-31,
51518,0,usagi,WBC Clumps,3041364,LOINC,1970-01-01,2099-12-31,
51463,0,usagi,Bacteria,3027247,LOINC,1970-01-01,2099-12-31,
51038,0,usagi,"Miscellaneous, Body Fluid",3044039,LOINC,1970-01-01,2099-12-31,
51491,0,usagi,pH,40760082,LOINC,1970-01-01,2099-12-31,
51095,0,usagi,"Phosphate, Urine",3025766,LOINC,1970-01-01,2099-12-31,
51492,0,usagi,Protein,36660625,LOINC,1970-01-01,2099-12-31,
51077,0,usagi,"Calcium, Urine",3012065,LOINC,1970-01-01,2099-12-31,
51009,0,usagi,Vancomycin,3015924,LOINC,1970-01-01,2099-12-31,
51478,0,usagi,Glucose,3018056,LOINC,1970-01-01,2099-12-31,
50863,0,usagi,Alkaline Phosphatase,3044329,LOINC,1970-01-01,2099-12-31,
51839,0,usagi,Anat Path Hold,40768793,LOINC,1970-01-01,2099-12-31,
50934,0,usagi,H,0,None,1970-01-01,2099-12-31,
50965,0,usagi,Parathyroid Hormone,44816692,LOINC,1970-01-01,2099-12-31,
50841,0,usagi,"Creatinine, Ascites",40770912,LOINC,1970-01-01,2099-12-31,
51373,0,usagi,"Joint Crystals, Number",36303858,LOINC,1970-01-01,2099-12-31,
51149,0,usagi,Bleeding Time,3011625,LOINC,1970-01-01,2099-12-31,
51382,0,usagi,Polys,46235442,LOINC,1970-01-01,2099-12-31,
51375,0,usagi,Lymphocytes,46235445,LOINC,1970-01-01,2099-12-31,
51514,0,usagi,Urobilinogen,3037426,LOINC,1970-01-01,2099-12-31,
51088,0,usagi,"Magnesium, Urine",3037182,LOINC,1970-01-01,2099-12-31,
51379,0,usagi,Monocytes,3011429,LOINC,1970-01-01,2099-12-31,
51376,0,usagi,Macrophage,40766278,LOINC,1970-01-01,2099-12-31,
51237,0,usagi,INR(PT),3034426,LOINC,1970-01-01,2099-12-31,
51093,0,usagi,"Osmolality, Urine",3026782,LOINC,1970-01-01,2099-12-31,
50869,0,usagi,Anti-DGP (IgA/IgG),3052374,LOINC,1970-01-01,2099-12-31,
50964,0,usagi,"Osmolality, Measured",3026782,LOINC,1970-01-01,2099-12-31,
50809,0,usagi,Glucose,3018056,LOINC,1970-01-01,2099-12-31,
50915,0,usagi,D-Dimer,3038383,LOINC,1970-01-01,2099-12-31,
51404,0,usagi,CD3,3029688,LOINC,1970-01-01,2099-12-31,
51406,0,usagi,CD34,36032071,LOINC,1970-01-01,2099-12-31,
50881,0,usagi,Beta-2 Microglobulin,3047079,LOINC,1970-01-01,2099-12-31,
51292,0,usagi,Spherocytes,3005481,LOINC,1970-01-01,2099-12-31,
50823,0,usagi,Required O2,3020833,LOINC,1970-01-01,2099-12-31,
50822,0,usagi,"Potassium, Whole Blood",46235078,LOINC,1970-01-01,2099-12-31,
50954,0,usagi,Lactate Dehydrogenase (LD),3027193,LOINC,1970-01-01,2099-12-31,
50843,0,usagi,"Lactate Dehydrogenase, Ascites",3027193,LOINC,1970-01-01,2099-12-31,
51105,0,usagi,"Uric Acid, Urine",3049233,LOINC,1970-01-01,2099-12-31,
51283,0,usagi,"Reticulocyte Count, Automated",42869451,LOINC,1970-01-01,2099-12-31,
50975,0,usagi,Protein Electrophoresis,3044927,LOINC,1970-01-01,2099-12-31,
51213,0,usagi,Fibrin Degradation Products,3002683,LOINC,1970-01-01,2099-12-31,
50947,0,usagi,I,0,None,1970-01-01,2099-12-31,
50996,0,usagi,"Tissue Transglutaminase Ab, IgA",3034859,LOINC,1970-01-01,2099-12-31,
51228,0,usagi,Heparin,3052047,LOINC,1970-01-01,2099-12-31,
51752,0,usagi,Voided Specimen,40761009,LOINC,1970-01-01,2099-12-31,
50838,0,usagi,"Bilirubin, Total, Ascites",40757570,LOINC,1970-01-01,2099-12-31,
50812,0,usagi,Intubated,3040119,LOINC,1970-01-01,2099-12-31,
50912,0,usagi,Creatinine,3045820,LOINC,1970-01-01,2099-12-31,
51076,0,usagi,"Bicarbonate, Urine",3008251,LOINC,1970-01-01,2099-12-31,
51274,0,usagi,PT,3002417,LOINC,1970-01-01,2099-12-31,
50931,0,usagi,Glucose,3018056,LOINC,1970-01-01,2099-12-31,
51438,0,usagi,"RBC, Other Fluid",3028794,LOINC,1970-01-01,2099-12-31,
51282,0,usagi,"Reticulocyte Count, Absolute",3000012,LOINC,1970-01-01,2099-12-31,
51099,0,usagi,Protein/Creatinine Ratio,3045462,LOINC,1970-01-01,2099-12-31,
50849,0,usagi,"Total Protein, Ascites",40763399,LOINC,1970-01-01,2099-12-31,
51127,0,usagi,"RBC, Ascites",3015421,LOINC,1970-01-01,2099-12-31,
51277,0,usagi,RDW,3002888,LOINC,1970-01-01,2099-12-31,
50835,0,usagi,"Albumin, Ascites",3029937,LOINC,1970-01-01,2099-12-31,
51706,0,usagi,Problem Specimen,40761009,LOINC,1970-01-01,2099-12-31,
51460,0,usagi,"Blood, Occult",3030153,LOINC,1970-01-01,2099-12-31,
51123,0,usagi,Other,36305805,LOINC,1970-01-01,2099-12-31,
52014,0,usagi,Voided Specimen,40761009,LOINC,1970-01-01,2099-12-31,
51114,0,usagi,Eosinophils,3018705,LOINC,1970-01-01,2099-12-31,
51279,0,usagi,Red Blood Cells,3005480,LOINC,1970-01-01,2099-12-31,
51658,0,usagi,HPE2,3029534,LOINC,1970-01-01,2099-12-31,
51147,0,usagi,Bite Cells,3005686,LOINC,1970-01-01,2099-12-31,
51116,0,usagi,Lymphocytes,46235445,LOINC,1970-01-01,2099-12-31,
50973,0,usagi,Prolactin,43055514,LOINC,1970-01-01,2099-12-31,
51079,0,usagi,"Cocaine, Urine",3038341,LOINC,1970-01-01,2099-12-31,
51195,0,usagi,Collagen,3037209,LOINC,1970-01-01,2099-12-31,
50919,0,usagi,EDTA Hold,3050061,LOINC,1970-01-01,2099-12-31,
51120,0,usagi,Monocytes,3011429,LOINC,1970-01-01,2099-12-31,
52172,0,usagi,RDW-SD,3002888,LOINC,1970-01-01,2099-12-31,
51946,0,usagi,Norovirus Genogroup II,3042198,LOINC,1970-01-01,2099-12-31,
51660,0,usagi,HPE4,3029534,LOINC,1970-01-01,2099-12-31,
51117,0,usagi,Macrophage,40766278,LOINC,1970-01-01,2099-12-31,
50943,0,usagi,Hepatitis C Virus Antibody,3041217,LOINC,1970-01-01,2099-12-31,
50956,0,usagi,Lipase,3966244,LOINC,1970-01-01,2099-12-31,
51419,0,usagi,Eosinophils,3018705,LOINC,1970-01-01,2099-12-31,
51135,0,usagi,ADP,1616469,LOINC,1970-01-01,2099-12-31,
51125,0,usagi,Polys,46235442,LOINC,1970-01-01,2099-12-31,
51075,0,usagi,"Benzodiazepine Screen, Urine",3007682,LOINC,1970-01-01,2099-12-31,
51387,0,usagi,Basophils,46235902,LOINC,1970-01-01,2099-12-31,
51945,0,usagi,Norovirus Genogroup I,3042198,LOINC,1970-01-01,2099-12-31,
51301,0,usagi,White Blood Cells,3010768,LOINC,1970-01-01,2099-12-31,
51790,0,usagi,"Glucose, CSF",3020044,LOINC,1970-01-01,2099-12-31,
51118,0,usagi,Mesothelial Cell,44816744,LOINC,1970-01-01,2099-12-31,
50824,0,usagi,"Sodium, Whole Blood",46235784,LOINC,1970-01-01,2099-12-31,
51071,0,usagi,"Amphetamine Screen, Urine",3000144,LOINC,1970-01-01,2099-12-31,
51249,0,usagi,MCHC,3003338,LOINC,1970-01-01,2099-12-31,
51802,0,usagi,"Total Protein, CSF",3004206,LOINC,1970-01-01,2099-12-31,
52033,0,usagi,Specimen Type,40769406,LOINC,1970-01-01,2099-12-31,
52264,0,usagi,Lymphs,46235383,LOINC,1970-01-01,2099-12-31,
50940,0,usagi,Hepatitis B Surface Antibody,3042397,LOINC,1970-01-01,2099-12-31,
51503,0,usagi,Triple Phosphate Crystals,3022746,LOINC,1970-01-01,2099-12-31,
50820,0,usagi,pH,40760082,LOINC,1970-01-01,2099-12-31,
